job15192,48495,543,125674146085,535190430049,80277,937
job15284,48858,363,56665432545,162800426398,3923232356,423
job15318,48990,132,79593752365,164311043607,81742968786,594
job15321,48995,5,7842934107,12460842923,3263661910,59
job15343,49087,92,1538680115,1879342387,804709927,12
job15344,49087,0,2130051337,8426341147,4837244049,16
job15347,49088,1,191273359809,243808759646,12498402666,1426
job15349,49090,2,52969461813,58337528594,1999682730,395
job15352,49096,6,56734899203,116912017118,4007975384,423
job15356,49125,29,1451822839,3149076882,26600,11
job15394,49223,98,59152799687,64795984440,85090049531843,441
job15411,49253,30,62257494972,102320469695,55938956195,464
job15578,49974,721,41456507620,144560620457,34413923421,309
job15599,50138,164,74399977741,111711605201,71964410245,555
job15639,50327,189,3952174600,5368554146,45851052,30
job15651,50372,45,1753606875,4333150743,36124,14
job15671,54029,3657,1848106359,5952873272,1825287266,14
job15705,54072,43,813167041210,1059811894969,890180548,6059
job15709,54074,2,816922177753,1060752755153,1462844812,6087
job15732,54111,37,6327439156,9414463493,519144037,48
job15746,54124,13,356781933221,1013812181295,53992,2659
job15751,54138,14,18588147680,38850389690,5689327706,139
job15770,54256,118,4429970613,15195304655,2766,34
job15791,54302,46,745935396,1261120903,66344670,6
job15810,54329,27,4429972576,17179236199,3273,34
job15832,54385,56,4429970613,15142535324,2766,34
job15881,54522,137,2341977126,2602878765,14219244,18
job15958,54682,160,1445628556,1489161588,79578814,11
job16045,54980,298,5830626554,12409375621,4872600639,44
job16096,55068,88,912801496,2426264592,1442105445,7
job16120,55128,60,303954177,1736983775,284917655,3
job16180,55260,132,4709660455015,28243486192156,67389233,35090
job16199,55290,30,5055708748642,29411111898026,4312850310,37668
job16226,55372,82,4360047343647,29791715280984,1171092077,32485
job16276,55522,150,4236410110,6566794041,366291463,32
job16313,55655,133,4429972576,17200285333,3273,34
job16332,55752,97,4429972576,17241236954,3273,34
job16345,55822,70,34736243339,113659495413,62425318326,259
job16348,55834,12,18516913296,54683129863,1973352352,138
job16468,56260,426,590053467861,784239845496,415509757974,4397
job16488,56370,110,1122517411673,1495265039390,31904498,8364
job16495,56393,23,791696096,1354287787,113014950,6
job16502,56435,42,1186568660,3683623090,1860596125,9
job16619,56674,239,34178632629,176863876637,45635094449,255
job16697,56809,135,813156245625,1059812422814,885167825,6059
job16700,56813,4,816897093728,1060730291475,1447992546,6087
job16714,56829,16,568486000,1463694620,101207763,5
job16806,57159,330,31216365230,125556488607,34433886833,233
job16818,57197,38,13033170473,46507589413,108049249,98
job16881,57379,182,45511211569,46349687099,33069,340
job16888,57382,3,318071731289,357567018802,161708,2370
job16897,57396,14,1138003683502,1388749185520,174761,8479
job16909,57414,18,4236410110,6559416950,366291463,32
job17015,58059,645,8693648736,9361737072,129677549,65
job17018,58066,7,73217953731,244191174228,65136071189,546
job17032,58127,61,0,1659076780229,676133203666,0
job17096,58361,234,11982023515,26257322523,12658585049,90
job17142,58573,212,734452760098,1283927237261,798920432504,5473
job17171,58710,137,9056622266,23954229376,3785227061,68
job17230,59071,361,3888996964,4818608443,168025600,29
job17299,59665,594,25135688475,245545410091,52848021,188
job17320,59777,112,194623285880,349657913986,494654099934,1451
job17342,59858,81,5825311529,18682728586,14111299042,44
job17386,60124,266,7061873953,29442789425,6803065380,53
job17399,60177,53,24961523265,126662158046,76531024596,186
job17494,60501,324,630718347439,1392881556278,106506306732,4700
job17503,60526,25,709369782555,808187109650,463730509361,5286
job17539,60669,143,24937459976,73293086046,5036187,186
job17571,60838,169,2533724281,2998935522,2301478459,19
job17575,60891,53,126131947343,272969329421,293295,940
job17600,61071,180,3361325136,3508658570,890776381,26
job17641,61217,146,88871898577,298911452347,110919322056,663
job17751,61615,398,2350283569,4020089774,984164690,18
job17767,61704,89,1594865355674,3802652773902,2131879996748,11883
job17781,61748,44,30700745089,89394117555,9971576600,229
job17782,61767,19,5253898493,12757489215,5272002033,40
job17801,61801,34,33901358447,154539950057,14293968337,253
job17848,61965,164,19289418365,57306513499,20260917997,144
job17886,62107,142,3714700527,8056706652,2014783723,28
job18027,62544,437,83699218334,156163024160,4274935082,624
job18098,62758,214,6053761336,12338370546,2589664463,46
job18132,62876,118,5253898493,12757525382,5271999485,40
job18157,62973,97,19289446731,58481643594,20260917997,144
job18313,63335,362,81051566849,355396294096,132415889173,604
job18339,63402,67,590074230,1512205052,120178742,5
job18351,63432,30,19289446731,55496651404,20260917997,144
job18365,63525,93,8576761227,12674985809,1850475962,64
job18387,63672,147,31069899379,90960803458,9257906698,232
job18434,63869,197,9640643145,21337517080,4228041627,72
job18438,63879,10,2308854629,2653457035,1417907492,18
job18449,63915,36,39701924892,133226914732,12136742740,296
job18491,64206,291,2746058401,24450218876,110832729,21
job18526,64430,224,816361233788,1060696478443,1387800768,6083
job18527,64431,1,811748525987,1059706449394,783436966,6048
job18587,64880,449,670660136,2468271858,1200474875,5
job18623,64996,116,1384980657,1839629870,272,11
job18660,65092,96,6185651802,18091010939,8949741448,47
job18662,65094,2,198159707581,240172333880,169060,1477
job18747,65399,305,1464644505,3007895129,2020022795,11
job18773,65453,54,14291365038,29970948478,13500761142,107
job18804,65540,87,1458591992,3930402888,2459535227,11
job18822,65572,32,784244017434,952582366363,175539,5844
job18845,65630,58,660205022793,982671365386,464173926954,4919
job18864,65660,30,836395376638,907678635820,175144,6232
job18900,65744,84,4922086386,15847283946,29940190,37
job18949,66034,290,1803318353,2182385422,7076465,14
job18975,66176,142,1055743956037,3607574461570,403235806998,7866
job18980,66204,28,199845003656,242034649786,168962,1489
job19026,66437,233,1803318353,2180628291,1088895767,14
job19035,66550,113,1226905008,3970095397,2609341605,10
job19042,66568,18,3072833374,3628648063,588240102,23
job19094,66793,225,6392596631,15973788040,29892279,48
job19136,66951,158,29982524363,38700543699,6150908061,224
job19152,67084,133,1323939716,3356583648,1299788068,10
job19166,67155,71,200012297985,242178533262,168887,1491
job19181,67215,60,783288015230,951668119663,175519,5836
job19186,67265,50,389097841227,1244999134000,48481701465,2900
job19198,67310,45,2635607381,4129886528,214598815,20
job19218,67377,67,2639744402,3821073195,924911451,20
job19225,67394,17,857494749900,906802653933,175158,6389
job19271,67728,334,1235226414,2288975614,1414253920,10
job19279,67762,34,5936992927,13279986080,25919238,45
job19293,67877,115,8388018711,10169347524,248,63
job19332,68132,255,199059751573,241116651050,168993,1484
job19333,68133,1,1235226414,2137798460,1208448143,10
job19342,68171,38,235905622115,776823339198,390708122895,1758
job19352,68236,65,2570475839,3005144362,248,20
job19360,68251,15,1324412785,3383548083,1300242151,10
job19369,68349,98,24369463114,45580845970,132802,182
job19464,68736,387,874627407761,1234557393594,114742792870,6517
job19477,68788,52,6981054328,8755652047,1877910,53
job19494,68835,47,308620235962,691489346073,12976231125,2300
job19495,68838,3,713036418,1322905311,544001255,6
job19498,68858,20,11431792936,12004670642,1350276472,86
job19562,69088,230,14058099970,37507463439,4113625382,105
job19695,69574,486,2898559908,5919163691,2989588073,22
job19704,69604,30,554923179169,903112583429,454251432952,4135
job19761,69798,194,7028932609,17253983732,3912658164,53
job19768,69804,6,28723255530,67799411893,9318603934,215
job19773,69813,9,853832423,2023616138,493072004,7
job19781,69879,66,217454923499,292276474513,141311026269,1621
job19806,70033,154,4163483363,4358466629,288465401,32
job19809,70074,41,5782716768,7078908306,3910841,44
job19835,70234,160,7986943258,10868075444,5267943,60
job19851,70275,41,1758353179,2001503509,6678,14
job19893,70428,153,60927716549,159991460227,82742,454
job19896,70430,2,2206739329,3662940926,1514292578,17
job19902,70437,7,936175505653,1423805738781,13648393659,6976
job19905,70441,4,2857068797,5389173504,2699683649,22
job19937,70545,104,60927716549,159986975751,144695,454
job19990,70686,141,10813531541,13512379580,166167305,81
job20065,70806,120,731827652,1399112400,188981170,6
job20097,70861,55,1163290608,2320657766,634448488,9
job20102,70867,6,1289778739,1903934823,964070398,10
job20230,71077,210,6981054328,10404103525,5870782,53
job20242,71091,14,520681532,1158587294,487675600,4
job20266,71168,77,228241379,4312843625,224326348,2
job20290,71212,44,2496057382,3838092910,665765869,19
job20314,71304,92,162433339058,341971821632,179104400384,1211
job20336,71369,65,27572528726,43682864494,238530345,206
job20377,71471,102,10148611491,17487962296,1005321821,76
job20477,71699,228,7765932995,21749602079,2263388550,58
job20525,71811,112,61868209025,262275505427,65763468580,461
job20574,71909,98,32538130941,44975682830,34203801038,243
job20659,72217,308,25677010308,35898875599,45542,192
job20740,72605,388,2991115738,3249191690,945,23
job20744,72613,8,1106168613,3867354730,2774083797,9
job20764,72697,84,46028492846,113143578888,64737690355,343
job20767,72711,14,5816088910,7508535561,1761,44
job20783,72819,108,898080453290,1480143978748,123984373381,6692
job20810,72996,177,871151428009,2622441852154,118306,6491
job20829,73174,178,58590514706,67350047414,75654,437
job20874,73396,222,726814775,1210193628,64100060,6
job20877,73421,25,255353954068,471968422752,21844122100,1903
job20888,73497,76,1054294537,2752992982,359178873,8
job20889,73497,0,39110750278,187512614796,6792251451,292
job20891,73499,2,6601534330,9304935466,888656582,50
job20893,73502,3,2317820170,3519382264,8778979542,18
job20944,73668,166,3434903748,5085048097,248,26
job20968,73845,177,18926279187,48415793321,21188666179,142
job21020,73989,144,19056443409,50009828200,35225729456,142
job21048,74079,90,5309929630,10593699374,384058,40
job21087,74168,89,845317627,1798698752,348759134,7
job21123,74419,251,1165354402,1220472762,103678582,9
job21125,74446,27,681718624995,1377794368909,51384511267,5080
job21131,74507,61,35911950585,89920257745,29822866406,268
job21133,74521,14,0,1782115661960,749684256697,0
job21134,74523,2,19411046492,67503718512,9842855924,145
job21135,74524,1,516189326778,1511289223798,866572971082,3846
job21137,74543,19,1289727825320,5199000299000,1040889021216,9610
job21138,74551,8,1649286156676,6971030800872,1403699388674,12289
job21144,74572,21,870429762815,3355184487694,678153188334,6486
job21170,74906,334,1414264212,1672445986,948325568,11
job21217,75069,163,2900323190,5815355799,13012540,22
job21233,75133,64,1097848898,1276865451,808539803,9
job21254,75209,76,1493076743,2048353151,1277379353,12
job21327,75383,174,2900323190,4510829546,2778818,22
job21509,75829,446,7591607321,15897424485,3493224314,57
job21527,75845,16,30497549483,67619632858,7125961129,228
job21549,75909,64,598349319,1282008084,1118821766,5
job21551,75916,7,900364068,1642768213,903747145,7
job21571,75948,32,6300042858,18576259450,9193256602,47
job21581,75973,25,555161205,1419663250,84585624,5
job21598,76014,41,14469948761,26936650041,5894553001,108
job21603,76023,9,14047802614,14289929228,2668860950,105
job21654,76222,199,0,59247133357,17742992740,0
job21684,76318,96,2857454482,5635609491,816889646,22
job21707,76368,50,5731081591,9041801878,2873907,43
job21802,76572,204,815084016057,1278012935249,13783989574,6073
job21805,76579,7,9523573555,13274491114,18184158,71
job21852,76716,137,3963404832,13756961718,6526129200,30
job21938,76809,93,5264500579,16310658001,31241616,40
job21945,76814,5,4002728371,5243236484,1823332,30
job21997,76885,71,995855911,1863803161,121435045,8
job22022,76939,54,41033986772,51473682084,9420544627,306
job22143,77198,259,8339680591,29836824320,8463547801,63
job22144,77204,6,111842374901,419867056351,132903411170,834
job22168,77239,35,7165065578,19745239966,1054763820,54
job22182,77271,32,1886547746,4320502248,721384252,15
job22213,77312,41,55513054906,69800795908,11078927,414
job22234,77353,41,586554373411,3062999127128,1241843558638,4371
job22246,77373,20,1737100682,4231893319,1656188919,13
job22254,77387,14,9620728288,25991550880,4108689562,72
job22313,77478,91,6268904243,35246795439,7239693583,47
job22314,77479,1,6268904243,8368049052,17330,47
job22315,77484,5,6268904243,14627422714,1415949197,47
job22373,77623,139,691645527,1132552066,6586216,6
job22387,77693,70,7019369880,13376678101,8216,53
job22403,77762,69,6551550157,16460820049,31345855,49
job22443,77987,225,10606317180,28543286459,7353764915,80
job22451,78103,116,1540342309,2948924767,1748179530,12
job22498,78207,104,995855911,1863803161,121435045,8
job22568,78356,149,2780299922,5116244957,769886841,21
job22572,78378,22,12050996866,47407592402,18853476449,90
job22601,78493,115,1540342309,2770520871,1451904221,12
job22626,78578,85,12932934792,24837940425,7109589,97
job22649,78675,97,6098105202,13775925795,27447515,46
job22710,78855,180,12381486069,40165822950,18407186868,93
job22717,78866,11,147161932956,309087350995,20427271012,1097
job22862,79068,202,7624386317,32395314119,7417744803,57
job22878,79104,36,1542204808,2041609832,709014983,12
job22924,79175,71,7872907030,19974684132,9291188614,59
job22964,79273,98,255524035407,452802077509,53992,1904
job22974,79301,28,46789961202,377111083124,178529154688,349
job22983,79324,23,658611900007,2176874556343,1267824546663,4908
job23005,79443,119,549731969249,2933497352565,2331605093596,4096
job23018,79519,76,2726866158,5120902944,3041,21
job23095,79697,178,81258340982,210597877991,39023118357,606
job23115,79786,89,582953571,1749919116,357492899,5
job23196,80062,276,278842797412,910314888001,513511392594,2078
job23197,80063,1,255524035407,452805762225,101632,1904
job23251,80315,252,3079199637,7825133138,690,23
job23253,80334,19,84967237587,232657251615,710,634
job23255,80335,1,9874211742,45193901416,16343065980,74
job23261,80367,32,663483494,1422314211,829672497,5
job23262,80371,4,3812020270,21305373164,6294472386,29
job23271,80410,39,1017656886,1893497686,119096646,8
job23418,81091,681,29690258450,141428159793,58354789534,222
job23466,81280,189,565828746,1093339595,20266174,5
job23467,81281,1,22408936168,38512732316,142783041959,167
job23478,81355,74,177025351995,992481510643,610124054209,1319
job23546,81843,488,49073948685,302836930960,3356757538,366
job23547,81843,0,35834742170,394579874862,46270864428,267
job23548,81843,0,41807171181,434058524356,4083216,312
job23549,81844,1,24070301258,201925696378,1691372984,180
job23550,81845,1,26519891430,243856559890,3302170417,198
job23553,81856,11,1017656886,1893124018,119096646,8
job23596,82122,266,539800270456,575096496126,215332002915,4022
job23611,82274,152,5671121039,28109576168,8841162402,43
job23612,82275,1,66445494263,80902383235,3651632554,496
job23618,82311,36,5595978059,7065823782,1295063179,42
job23698,82620,309,6232497312,8298578357,3732237869,47
job23774,82976,356,29937742144,101872507352,33082464890,224
job23777,82980,4,2552815934,6449280567,4478158813,20
job23803,83095,115,2159889346,3962484723,16249619,17
job23830,83330,235,245431758006,359665341827,15265957,1829
job23843,83392,62,221511628741,547346891914,62736414644,1651
job23857,83486,94,11748078924,56559434797,23480544216,88
job23877,83628,142,2288846651,3638854706,1132226519,18
job23895,83699,71,1268999139,3912881267,721008703,10
job23914,83801,102,7924765574,16016536734,5554345636,60
job23976,84147,346,10959666302,31917539966,3056,82
job23985,84188,41,259672108918,846016678394,478025640360,1935
job23991,84230,42,679380079,2570511040,2501317326,6
job24063,84429,199,3753248214,5065948887,2590,28
job24070,84464,35,331894304742,1066301264723,424422024547,2473
job24097,84563,99,64705815239,174110516053,71872912467,483
job24119,84587,24,863115381481,2927971356473,851079795881,6431
job24120,84590,3,177877232886,490388878239,167034301081,1326
job24121,84591,1,302565135551,926589675771,312187500457,2255
job24122,84595,4,368278891427,1407117808775,486817566923,2744
job24123,84596,1,123635707870,336439170606,123277657874,922
job24127,84605,9,63516494841,231733535935,61404509522,474
job24130,84615,10,245832434877,359667766422,15257692,1832
job24131,84623,8,1275277597065,3771586933817,907081580590,9502
job24133,84625,2,1334660969304,4494952423620,1169529320920,9944
job24135,84627,2,871319868194,2556749113220,693598769484,6492
job24136,84637,10,380387834971,1306619137643,430386083714,2835
job24137,84637,0,175904116341,553213063509,220962398529,1311
job24140,84649,12,415254971185,1264632719633,379226229923,3094
job24162,84774,125,549273710,1322219186,150676221,5
job24189,84898,124,51670151137,91536639373,33098837726,385
job24190,84899,1,558344203,1225576642,109942879,5
job24196,84947,48,6914964838,48120560070,12563190887,52
job24211,85009,62,1444563512,3666608498,3025153896,11
job24248,85243,234,89737737999,211400941797,1030953887,669
job24271,85399,156,360885986,2712508840,19051248,3
job24274,85404,5,1415109331910,3437814543218,549040186952,10544
job24278,85420,16,22057027440,24158678378,95500,165
job24279,85426,6,32098874330,40259278715,27364832326,240
job24283,85439,13,844944489915,1907125241602,1080184341037,6296
job24332,85730,291,1864583621,2481945474,636,14
job24366,85878,148,627187221,1299950079,1078138361,5
job24371,85934,56,4520005814,31624450372,7882596038,34
job24372,85935,1,8311769856,16430077777,87713577,62
