time,jobId,taskId,event,cntrId
33.134217727999996,job4,m64,finish,387
33.134217727999996,job4,m28,finish,449
33.134217727999996,job4,m57,finish,594
33.134217727999996,job4,m63,finish,371
33.134217727999996,job4,m0,finish,320
33.134217727999996,job4,m73,finish,531
33.134217727999996,job4,m51,finish,498
33.134217727999996,job4,m22,finish,353
33.134217727999996,job4,m46,finish,418
33.134217727999996,job4,m52,finish,514
33.134217727999996,job4,m79,finish,627
33.134217727999996,job4,m83,finish,372
33.134217727999996,job4,m103,finish,373
33.134217727999996,job4,m95,finish,564
33.134217727999996,job4,m115,finish,565
33.134217727999996,job4,m99,finish,628
33.134217727999996,job4,m87,finish,436
33.134217727999996,job4,m20,finish,321
33.134217727999996,job4,m49,finish,466
33.134217727999996,job4,m69,finish,467
33.134217727999996,job4,m84,finish,388
33.134217727999996,job4,m107,finish,437
33.134217727999996,job4,m40,finish,322
33.134217727999996,job4,m119,finish,629
33.134217727999996,job4,m93,finish,532
33.134217727999996,job4,m89,finish,468
33.134217727999996,job4,m56,finish,578
33.134217727999996,job4,m45,finish,402
33.134217727999996,job4,m109,finish,469
33.134217727999996,job4,m71,finish,499
33.134217727999996,job4,m42,finish,354
33.134217727999996,job4,m77,finish,595
33.134217727999996,job4,m113,finish,533
33.134217727999996,job4,m97,finish,596
33.134217727999996,job4,m135,finish,566
33.134217727999996,job4,m123,finish,374
33.134217727999996,job4,m143,finish,375
33.134217727999996,job4,m76,finish,896
33.134217727999996,job4,m72,finish,832
33.134217727999996,job4,m60,finish,640
33.134217727999996,job4,m21,finish,688
33.134217727999996,job4,m80,finish,641
33.134217727999996,job4,m96,finish,897
33.134217727999996,job4,m92,finish,833
33.134217727999996,job4,m129,finish,784
33.134217727999996,job4,m62,finish,672
33.134217727999996,job4,m112,finish,834
33.134217727999996,job4,m65,finish,720
33.134217727999996,job4,m133,finish,848
33.134217727999996,job4,m66,finish,736
33.134217727999996,job4,m149,finish,785
33.134217727999996,job4,m91,finish,816
33.134217727999996,job4,m85,finish,721
33.134217727999996,job4,m139,finish,944
33.134217727999996,job4,m153,finish,849
33.134217727999996,job4,m30,finish,850
33.134217727999996,job4,m127,finish,752
33.134217727999996,job4,m34,finish,945
33.134217727999996,job4,m41,finish,656
33.134217727999996,job4,m48,finish,786
33.134217727999996,job4,m58,finish,928
33.134217727999996,job4,m50,finish,880
33.134217727999996,job4,m78,finish,929
